Player Name,Runs,Balls Faced,4s,6s,Strike Rate,Opposition,Venue,Date
SK Raina,32,55,1,0,58.18,v Sri Lanka,Brisbane,21-Feb-12
G Gambhir,29,34,4,0,85.29,v Sri Lanka,Brisbane,21-Feb-12
SR Tendulkar,22,23,3,0,95.65,v Sri Lanka,Brisbane,21-Feb-12
RA Jadeja,17,21,1,0,80.95,v Sri Lanka,Brisbane,21-Feb-12
R Ashwin,5,6,0,0,83.33,v Sri Lanka,Brisbane,21-Feb-12
PA Patel,4,7,0,0,57.14,v Sri Lanka,Brisbane,21-Feb-12
V Sehwag,0,2,0,0,0,v Sri Lanka,Brisbane,21-Feb-12
R Vinay Kumar,0,4,0,0,0,v Sri Lanka,Brisbane,21-Feb-12
UT Yadav,0*,3,0,0,0,v Australia,Sydney,26-Feb-12
R Ashwin,26,37,2,0,70.27,v Australia,Sydney,26-Feb-12
G Gambhir,23,48,3,0,47.91,v Australia,Sydney,26-Feb-12
IK Pathan,22,22,1,2,100,v Australia,Sydney,26-Feb-12
V Kohli,21,27,2,0,77.77,v Australia,Sydney,26-Feb-12
SR Tendulkar,14,15,2,0,93.33,v Australia,Sydney,26-Feb-12
MS Dhoni,14,49,0,0,28.57,v Australia,Sydney,26-Feb-12
SK Raina,8,7,1,0,114.28,v Australia,Sydney,26-Feb-12
RA Jadeja,8,17,1,0,47.05,v Australia,Sydney,26-Feb-12
V Sehwag,5,11,1,0,45.45,v Australia,Sydney,26-Feb-12
P Kumar,1,4,0,0,25,v Australia,Sydney,26-Feb-12
SK Raina,40*,24,3,1,166.66,v Sri Lanka,Hobart,28-Feb-12
V Kohli,133*,86,16,2,154.65,v Sri Lanka,Hobart,28-Feb-12
G Gambhir,63,64,4,0,98.43,v Sri Lanka,Hobart,28-Feb-12
SR Tendulkar,39,30,5,0,130,v Sri Lanka,Hobart,28-Feb-12
V Sehwag,30,16,5,1,187.5,v Sri Lanka,Hobart,28-Feb-12
MS Dhoni,46*,26,6,1,176.92,v Sri Lanka,Dhaka,13-Mar-12
SK Raina,30*,17,3,1,176.47,v Sri Lanka,Dhaka,13-Mar-12
V Kohli,108,120,7,0,90,v Sri Lanka,Dhaka,13-Mar-12
G Gambhir,100,118,7,0,84.74,v Sri Lanka,Dhaka,13-Mar-12
SR Tendulkar,6,19,1,0,31.57,v Sri Lanka,Dhaka,13-Mar-12
RA Jadeja,4*,2,0,0,200,v Bangladesh,Dhaka,16-Mar-12
MS Dhoni,21*,11,2,0,190.9,v Bangladesh,Dhaka,16-Mar-12
SR Tendulkar,114,147,12,1,77.55,v Bangladesh,Dhaka,16-Mar-12
V Kohli,66,82,5,0,80.48,v Bangladesh,Dhaka,16-Mar-12
SK Raina,51,38,5,2,134.21,v Bangladesh,Dhaka,16-Mar-12
G Gambhir,11,16,1,0,68.75,v Bangladesh,Dhaka,16-Mar-12
RG Sharma,4,6,0,0,66.66,v Bangladesh,Dhaka,16-Mar-12
MS Dhoni,4*,1,1,0,400,v Pakistan,Dhaka,18-Mar-12
SK Raina,12*,6,1,1,200,v Pakistan,Dhaka,18-Mar-12
V Kohli,183,148,22,1,123.64,v Pakistan,Dhaka,18-Mar-12
RG Sharma,68,83,5,1,81.92,v Pakistan,Dhaka,18-Mar-12
SR Tendulkar,52,48,5,1,108.33,v Pakistan,Dhaka,18-Mar-12
G Gambhir,0,2,0,0,0,v Pakistan,Dhaka,18-Mar-12
